1.0e-12
256
-3.1123795506288845 -0.08762684410492963
-3.1016348444813864 -0.11984153102302425
-3.0933057939661386 -0.14480429210990398
-3.0609531451192256 -0.24165642215693972
-3.0222494351223537 -0.357180369416269
-2.9974993012962003 -0.43078571155886425
-2.9974035434680584 -0.4310700059098727
-2.948746163237464 -0.5749601750044797
-2.920381114737841 -0.6582354009162895
-2.888562982948089 -0.7510149145033682
-2.8866569526984778 -0.7565495646766884
-2.8446553068614655 -0.8777788825368075
-2.843176728921176 -0.8820195346652464
-2.8383459143387895 -0.8958611163137435
-2.836606430329891 -0.9008401028376172
-2.782717971992167 -1.0536624855877355
-2.7737981788691544 -1.0786748477774677
-2.759844481945324 -1.117630100950701
-2.7580503231750786 -1.1226233170345588
-2.749112354782489 -1.1474438825175064
-2.7476769384309683 -1.1514215148502642
-2.720181346648122 -1.227146085916906
-2.702166279501845 -1.2762612180584514
-2.6090559932713844 -1.5231610825584108
-2.5605702719721437 -1.6466365027954402
-2.5552482922901993 -1.6599590797769292
-2.5362748439789815 -1.7070703398081506
-2.530919415736487 -1.720257444914823
-2.5133848510251164 -1.763087003194677
-2.4370146264180508 -1.9431371774094515
-2.435850512276563 -1.9457966232627664
-2.4142060311259264 -1.9947598137129279
-2.413381686175394 -1.996606281670112
-2.394788560932691 -2.037890619327458
-2.3635603007844477 -2.105637694961956
-2.3568370653762516 -2.1199567978939493
-2.3334508442196493 -2.1690141154344067
-2.3206654874508876 -2.195334143336737
-2.3083301974389903 -2.2203875779546514
-2.2135932433534515 -2.4012669508537337
-2.1606810866821986 -2.4930143660683166
-2.153016258911932 -2.505732041675611
-2.1441862918998904 -2.5202004220511713
-2.0971552486708585 -2.593926100598469
-2.0854362444352805 -2.6114100569522773
-2.0846398414646514 -2.612585248525749
-2.071478100603752 -2.631766494549556
-2.0509339866389977 -2.660794037777372
-2.038834539186232 -2.6773651160375533
-1.9510614908170383 -2.785698744497952
-1.935524893655091 -2.8026618438600224
-1.9311647306250737 -2.8073009429803646
-1.9051936860583987 -2.833824803465443
-1.8441660912208209 -2.8885998120172656
-1.8058872124679597 -2.917479525673895
-1.7694843432827758 -2.9409791554748774
-1.7374724659447385 -2.958424980211071
-1.7147183937317139 -2.968983252409681
-1.7144514769821055 -2.9690979948312313
-1.7138772791436188 -2.9693441145366215
-1.687980658275819 -2.979425309449266
-1.6610161171757332 -2.987798863546343
-1.571879578670399 -2.9999982398482334
-1.539225852605439 -2.9985050819101295
-1.5390334005499968 -2.9984868020009987
-1.493666173595188 -2.9910808322390583
-1.4753874785755636 -2.9863560821108113
-1.4606282967194455 -2.9818129136066402
-1.4510500922306053 -2.9785169481212557
-1.3577803178141223 -2.9321932515430222
-1.298920249168146 -2.8898063751083236
-1.2971590546463867 -2.8883830453888173
-1.2759412261809981 -2.8705327809067085
-1.24645338292895 -2.843580976904809
-1.23069062548996 -2.8281582307230138
-1.2252447779221882 -2.8226663324382297
-1.2167931721695717 -2.813977550219649
-1.1130467308624516 -2.6911478710839427
-1.0658689030712165 -2.6256287551912045
-1.0546649667416639 -2.6092047935617892
-1.0137697407875748 -2.5464923993712234
-1.0042073466637742 -2.531210308364926
-1.0040579370060074 -2.5309696899963803
-0.9581675104540155 -2.4544176722420943
-0.9552981559368723 -2.4494577649187166
-0.871129985646915 -2.295171280920633
-0.8646280339454999 -2.282561816640645
-0.8482612079734859 -2.25039508973224
-0.8323632769884561 -2.218572681833888
-0.8017606590219906 -2.155744924038686
-0.7796431519333664 -2.10907705891866
-0.779420670329833 -2.10860234369889
-0.7562388601663139 -2.058571107450164
-0.7044428369136884 -1.942828161390045
-0.6669980934894602 -1.8558906996625697
-0.6600219530151326 -1.8394025836113115
-0.6288657815625367 -1.764683698463514
-0.5623954805207845 -1.5996427651052427
-0.5523559224818886 -1.574082774621874
-0.5477878629589372 -1.5624001514925707
-0.5191917009477711 -1.488535554546078
-0.5109061812894766 -1.466903733243256
-0.4998300583628952 -1.4378291815941462
-0.49802834880540203 -1.4330829634728284
-0.4866205732301987 -1.4029242815088043
-0.4827932282028842 -1.3927648503777035
-0.4729046671683177 -1.3664222410570883
-0.46991353219143583 -1.3584275751901664
-0.46835755505060694 -1.3542639700404684
-0.45479811897792954 -1.3178428889918368
-0.45011044208410134 -1.3051949361386965
-0.4038793866992658 -1.178965664448242
-0.3361102038159278 -0.989452364926381
-0.33081903225371656 -0.9744532764441121
-0.31897405155304837 -0.9407775858969198
-0.27481075341346717 -0.814094389233384
-0.25553645337391107 -0.7582934356601717
-0.24742673604603782 -0.7347296264442271
-0.23923819626455733 -0.7108877658790019
-0.23148136385462514 -0.6882588812110872
-0.19621567262223083 -0.5848770728452759
-0.18729804254670412 -0.5586146254619262
-0.171939853609413 -0.5132817591485554
-0.10442259895831096 -0.3126987910445187
-0.044672895416963954 -0.13397411457398245
-0.005884884844357785 -0.017654552630967445
0.0770978515790639 0.23106448497883375
0.0846698406280395 0.2537061323762583
0.08642101191380291 0.25894043462490357
0.13759664748317846 0.4114886274631293
0.1680426006938358 0.5017585297693661
0.2543127410917774 0.7547409416871855
0.3038820218482279 0.8976798231414835
0.3083748414165095 0.9105316235940524
0.31139128625747636 0.9191499281303784
0.3160432782758389 0.9324247429435166
0.31750314316560413 0.9365864327639191
0.3277852566297539 0.9658409831098942
0.3909975678538853 1.1433326560361108
0.3970455240957258 1.1600861824600872
0.40780602167213464 1.189788681085851
0.4191771492693266 1.2210269375962701
0.5115184024406401 1.4685055830201843
0.5151665975921675 1.4780394926170832
0.5357007303625401 1.5313311916679786
0.5511327031548161 1.5709576518952337
0.599900282391201 1.6936805102817192
0.6292168704012089 1.7655353612690663
0.6412962250354846 1.7947039079095328
0.6516656120900444 1.8195345973481096
0.6705708259681717 1.864299934805453
0.6720086084876487 1.867677372428219
0.679729479614192 1.885747955223675
0.6981480598372203 1.9284004240554684
0.7073311010886796 1.9494223821827048
0.715971187676613 1.9690513339243922
0.7551436441187742 2.0561798205334396
0.7747084598314857 2.0985232895534316
0.781070261879953 2.1121196397764233
0.7949624040062306 2.141511829586501
0.8297658456626857 2.2133199773858814
0.8706981577447266 2.2943368240820305
0.92929141711934 2.4035883742540545
0.9327089562246185 2.4097095110128595
0.9555014380669613 2.449809818476596
0.9562247201246619 2.451061611384857
0.9956849954463172 2.5173952540781177
1.0054266693556828 2.5331718668499312
1.0167975284047683 2.5512827720703553
1.0196295286665906 2.555742214189461
1.0319834885223553 2.5749553181561637
1.0391317086447804 2.5858930665877233
1.0875024613430586 2.6564072259409732
1.1017993317619776 2.6760662605369747
1.105736746013739 2.6813845399183873
1.1132458500824418 2.6914118083041982
1.1185446718051164 2.698396284764926
1.1316047849157327 2.7152871651812713
1.1434181215196766 2.7301667222023447
1.2130685150578202 2.8100845212775662
1.2701184280264082 2.865407810537743
1.2734563956978713 2.8683576370438084
1.2828622365529743 2.876497745103139
1.3585039398123708 2.932651423764531
1.4700702945240947 2.984794262272486
1.5063380738031844 2.9937698579973806
1.5257635377824128 2.9969585859095944
1.5281840036219148 2.9972766969915403
1.5341586397462326 2.9979867450494195
1.5866843988147101 2.9996213617163385
1.622522331536918 2.995987525411091
1.6443988309005428 2.991877674852854
1.649005113099756 2.990829754284926
1.6958881522289717 2.976558644204319
1.7229606356234592 2.965335996309308
1.7427542048759923 2.955754919083227
1.7677238370548887 2.9420170810682493
1.7740813594290517 2.938225966860589
1.7761151952105187 2.9369880708264886
1.7945804839617647 2.9251939463019925
1.7946788530388949 2.9251284416570957
1.8033750639425792 2.9192257924951526
1.8231813804803805 2.9049587841797164
1.827166644891264 2.9019501924700473
1.8526907174709732 2.8815905657488985
1.865380409746379 2.87076894966215
1.8726160438835269 2.8643914335489122
1.8748325567444626 2.8624077692997316
1.9288587431532926 2.8097328817710503
1.9345128778815983 2.803743353578715
2.008429383659716 2.7172719071198985
2.0106702265984993 2.7144161012300216
2.0638627641404463 2.6426567033131847
2.0742192172203753 2.6278092091705685
2.1061509130430505 2.580263377727478
2.13921879599817 2.528253640219074
2.193505103144587 2.436904735151371
2.194059330226647 2.4359346226442855
2.2664583594576433 2.3028887322937672
2.2801325783772457 2.2763830876204048
2.3397192913389713 2.1559800462300975
2.382375417900766 2.0650615750500725
2.3837482697656345 2.0620721324775175
2.402531962439027 2.0207818926467547
2.42528669210542 1.969808940053056
2.435884437846318 1.94571915679464
2.435963436302469 1.945538761126871
2.5050062499647723 1.7833618081800284
2.5201109988042614 1.7467212276985697
2.569690158747105 1.6236983503075302
2.6315969433547757 1.4645205090287647
2.6418012661250145 1.4377273603509704
2.661814024578822 1.3847484278549897
2.727502657027891 1.207071013681836
2.7684676434331816 1.093581581810309
2.8009640982108346 1.0022387992215076
2.8358362614766692 0.9030437146478911
2.846946498398867 0.8712038173743852
2.8596420949433687 0.8346891499445842
2.9159119135666147 0.6713096752470414
2.917842357394669 0.6656639529750978
2.9190576198383287 0.6621085565655593
2.9438787776130075 0.589284779519903
2.9718811645125083 0.506693970177537
2.9810144700555004 0.47966693553768325
2.990198021882823 0.4524508745832814
2.9960409291205696 0.4351150269354034
2.9976872186023353 0.4302277944789692
3.0026056465242608 0.41561988423487467
3.0230901091092983 0.35467616055983325
3.028477372795888 0.33862264641977413
